0.0000000000,-0.2937369073,-0.2257090972,-0.2404043929,0.4697553120,-0.2419415551,0.0566460279,-0.2519950271,-0.2536801393,-0.1347860549,0.2428611250,-0.0601544034,-0.0410843332,-0.1392231269,0.0350973304,0.0855900593,0.0542169654,0.0368154023,-0.0238695293,0.0541094298,0.0368058954,0.1349205480,0.0197248703
0.0000000000,-0.2939407135,-0.2256522829,-0.2405978059,0.4699754645,-0.2422082259,0.0567143232,-0.2521092149,-0.2536801129,-0.1347381305,0.2429646311,-0.0604026889,-0.0412398338,-0.1391298825,0.0350725233,0.0855771280,0.0542270505,0.0368172735,-0.0239044799,0.0541194992,0.0368077569,0.1350195632,0.0197123789
0.0000000000,-0.2941849465,-0.2255802755,-0.2408649898,0.4702605557,-0.2424638913,0.0568368372,-0.2523244232,-0.2536652032,-0.1347956315,0.2432176172,-0.0606685202,-0.0413262866,-0.1390042561,0.0350470510,0.0855665883,0.0542436393,0.0368203976,-0.0239483653,0.0541360764,0.0368108713,0.1351689047,0.0196992630
0.0000000000,-0.2944153892,-0.2254737403,-0.2413590235,0.4704497198,-0.2425415043,0.0570970108,-0.2527087146,-0.2536277699,-0.1350327081,0.2437356359,-0.0609492404,-0.0413724696,-0.1388409100,0.0350337376,0.0855683505,0.0542664773,0.0368247033,-0.0239920765,0.0541589198,0.0368151730,0.1353721869,0.0196917010
0.0000000000,-0.2947146034,-0.2253400191,-0.2420086778,0.4706408547,-0.2425986917,0.0573985515,-0.2532074241,-0.2535740706,-0.1353959347,0.2444225984,-0.0613381003,-0.0414202281,-0.1386256255,0.0350191663,0.0855725870,0.0542952425,0.0368301051,-0.0240463503,0.0541876946,0.0368205708,0.1356340206,0.0196832187
0.0000000000,-0.2951635646,-0.2251920123,-0.2426784418,0.4710062460,-0.2428255165,0.0576256333,-0.2537242541,-0.2535193234,-0.1357755934,0.2451373875,-0.0618789476,-0.0415132253,-0.1383628380,0.0349860817,0.0855659738,0.0543299458,0.0368366255,-0.0241233833,0.0542223937,0.0368270798,0.1359495349,0.0196655112
0.0000000000,-0.2957001230,-0.2250381797,-0.2431999881,0.4717569669,-0.2432171129,0.0577640268,-0.2541191049,-0.2535006916,-0.1359643732,0.2457704128,-0.0623221109,-0.0416893296,-0.1381404802,0.0349281138,0.0855409422,0.0543719954,0.0368447334,-0.0242213637,0.0542644143,0.0368351654,0.1362749349,0.0196356021
0.0000000000,-0.2962419702,-0.2248861225,-0.2434751326,0.4729695399,-0.2437159203,0.0578346260,-0.2543145699,-0.2535385658,-0.1358445221,0.2462634263,-0.0624706478,-0.0419511280,-0.1380227493,0.0348472946,0.0854966827,0.0544209836,0.0368544757,-0.0243328529,0.0543133469,0.0368448749,0.1365721204,0.0195945930
0.0000000000,-0.2967692881,-0.2247444476,-0.2437190831,0.4741434967,-0.2442485266,0.0578972218,-0.2545278174,-0.2535643000,-0.1357541170,0.2467320219,-0.0626320504,-0.0421658758,-0.1378954048,0.0347683778,0.0854536668,0.0544678395,0.0368637636,-0.0244419132,0.0543601484,0.0368541308,0.1368646930,0.0195545679
0.0000000000,-0.2972689727,-0.2246196705,-0.2441521808,0.4747919051,-0.2447319801,0.0580054261,-0.2549712283,-0.2535115909,-0.1360310414,0.2473011452,-0.0631119712,-0.0422099622,-0.1376462121,0.0347153202,0.0854318798,0.0545042247,0.0368706618,-0.0245336499,0.0543965079,0.0368610086,0.1371785916,0.0195272018
